,hit_id,sample_id,subject_id,leaf_id,ref_id
3876,ULVZ01.30772.1_2/11-82,SAMEA4835800,,,
3877,JAHZEL01.3.1_112/63-437,SAMN19225054,,S200,Bilophila_wadsworthia__BilWads6
3878,JAHZEL01.3.1_111/11-266,SAMN19225054,,S1342,Bilophila_wadsworthia__BilWads6
3879,CAJKKV01.42.1_10/53-397,SAMEA7847147,ERP002469|424,S780,Anaerobic_bacterium_sk.prop8__Bv2Prop2
3880,CAJKKV01.42.1_9/5-240,SAMEA7847147,ERP002469|424,S1308,Desulfitibacter_alkalitolerans__DfiAlka2
3881,CAJKVA01.39.1_16/27-294,SAMEA7847232,ERP002469|263,S493,Moorella_thermoacetica_Y72_copy_2__MooTher5
3882,ORIR01.2277.1_1/63-436,SAMN04329863,,S672,Desulfovibrio_piger__DslPige3
3883,ORIR01.1070.1_4/1-294,SAMN04329863,,S367,Anaerobic_bacterium_sk.prop8__Bv2Prop2
3884,ORIR01.1070.1_3/6-240,SAMN04329863,,S370,Desulfitibacter_alkalitolerans__DfiAlka2
3885,ORIR01.8910.1_1/7-240,SAMN04329863,,S620,Bilophila_wadsworthia__BilWads6
3886,OWPG01.54105.1_1/11-97,SAMEA4378250,,,
3887,OWPG01.54105.1_2/1-85,SAMEA4378250,,,
3888,OWDT01.5918.1_3/64-437,SAMEA3708656,,S9,Bilophila_wadsworthia__BilWads6
3889,OWDT01.5918.1_4/1-253,SAMEA3708656,,S63,Bilophila_wadsworthia__BilWads6
3890,USXW01.950.1_1/1-98,SAMN06112037,,,
3891,OWEF01.70109.1_1/1-199,SAMEA3708711,,,
3892,OWEF01.30057.1_1/1-98,SAMEA3708711,,S1614,Bilophila_wadsworthia__BilWads6
3893,OYXT01.22678.1_1/8-205,SAMN06165035,40262354,S1615,Desulfovibrio_piger__DslPige3
3894,OYXT01.45469.1_1/1-126,SAMN06165035,40262354,S1616,Desulfovibrio_piger__DslPige3
3895,UXQQ01.20325.1_1/63-400,SAMEA2147036,,S331,Desulfovibrio_piger__DslPige3
3896,OVSZ01.12133.1_2/15-388,SAMN06016405,,S393,Desulfovibrio_piger__DslPige3
3897,OVSZ01.12133.1_1/11-266,SAMN06016405,,S249,Desulfovibrio_piger__DslPige3
3898,ULWK01.37980.1_3/1-134,SAMEA4835810,,,
3899,ULWK01.61368.1_1/11-98,SAMEA4835810,,,
3900,ULWK01.61368.1_2/1-111,SAMEA4835810,,,
3901,OYRR01.3758.1_1/6-138,SAMN06165369,11287767,S779,Desulfitibacter_alkalitolerans__DfiAlka2
3902,OVGD01.1015.1_20/63-436,SAMN06016400,,S523,Desulfovibrio_piger__DslPige3
3903,OVGD01.1015.1_19/11-266,SAMN06016400,,S727,Desulfovibrio_piger__DslPige3
3904,OVGD01.2560.1_13/64-257,SAMN06016400,,,
3905,OVGD01.49592.1_2/11-160,SAMN06016400,,,
3906,OVGD01.49592.1_1/1-117,SAMN06016400,,,
3907,OZEC01.51264.1_1/1-170,SAMN06165087,50144974,S1468,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
3908,UXQM01.15256.1_2/64-437,SAMEA2158062,,S9,Bilophila_wadsworthia__BilWads6
3909,UXQM01.15256.1_1/11-266,SAMEA2158062,,S81,Bilophila_wadsworthia__BilWads6
3910,UMFF01.21185.1_4/64-437,SAMEA4836042,,S9,Bilophila_wadsworthia__BilWads6
3911,UMFF01.21185.1_3/11-266,SAMEA4836042,,S17,Bilophila_sp._4_1_30__BilSpec3
3912,UPFS01.7620.1_1/64-437,SAMEA2737664,D132_M,S9,Bilophila_wadsworthia__BilWads6
3913,UPFS01.7620.1_2/11-266,SAMEA2737664,D132_M,S63,Bilophila_wadsworthia__BilWads6
3914,UEYH01.17786.1_3/11-257,SAMN06115522,,S472,Bilophila_wadsworthia__BilWads6
3915,UEYH01.41236.1_1/64-212,SAMN06115522,,S1617,Bilophila_sp._4_1_30__BilSpec3
3916,UEYH01.17786.1_1/1-134,SAMN06115522,,S1618,Bilophila_sp._4_1_30__BilSpec3
3917,OYSO01.999.1_2/115-488,SAMN06165712,71936712,S351,uncultured_bacterium__EF645667
3918,ORTI01.773.1_24/64-437,SAMEA2338832,,S9,Bilophila_wadsworthia__BilWads6
3919,ORTI01.773.1_23/11-266,SAMEA2338832,,S63,Bilophila_wadsworthia__BilWads6
3920,OYUD01.88.1_2/99-472,SAMN06165657,60148502,S9,Bilophila_wadsworthia__BilWads6
3921,OYUD01.88.1_1/11-266,SAMN06165657,60148502,S17,Bilophila_sp._4_1_30__BilSpec3
3922,OVMG01.208.1_2/11-266,SAMN06016409,,S714,uncultured_bacterium__EF645667
3923,OVMG01.63095.1_1/1-258,SAMN06016409,,S1099,Desulfovibrio_vulgaris__DQ826729
3924,OVMG01.70339.1_1/1-233,SAMN06016409,,,
3925,OVMG01.19167.1_1/63-219,SAMN06016409,,,
3926,OVMG01.6455.1_1/7-146,SAMN06016409,,,
3927,OVMG01.21074.1_1/11-160,SAMN06016409,,S317,Bilophila_wadsworthia__BilWads6
3928,OVMG01.70948.1_1/1-124,SAMN06016409,,,
3929,OVMG01.208.1_1/2-140,SAMN06016409,,,
3930,OVMG01.21074.1_2/1-129,SAMN06016409,,S1407,Desulfovibrio_vulgaris__DQ826729
3931,ULQX01.43010.1_1/1-237,SAMEA4835667,,,
3932,ULQX01.13286.1_1/11-103,SAMEA4835667,,,
3933,ULQX01.13286.1_2/2-84,SAMEA4835667,,,
3934,UZHU01.3984.1_1/64-437,SAMN00791914,,S9,Bilophila_wadsworthia__BilWads6
3935,UZHU01.3984.1_2/11-266,SAMN00791914,,S17,Bilophila_sp._4_1_30__BilSpec3
3936,OOUX01.25109.1_1/1-242,SAMEA2042285,,,
3937,USYT01.4484.1_3/64-437,SAMN06111986,,S9,Bilophila_wadsworthia__BilWads6
3938,USYT01.4484.1_4/11-266,SAMN06111986,,S63,Bilophila_wadsworthia__BilWads6
3939,ULOG01.35503.1_3/1-122,SAMEA4835598,,,
3940,ULOG01.9403.1_2/2-136,SAMEA4835598,,,
3941,ULOG01.49055.1_1/2-136,SAMEA4835598,,,
3942,ULOG01.14191.1_1/63-142,SAMEA4835598,,,
3943,OYGM01.2157.1_1/55-291,SAMN06165540,19272639,,
3944,OYGM01.4330.1_1/2-160,SAMN06165540,19272639,S943,Bilophila_wadsworthia__BilWads6
3945,OYGM01.2755.1_1/2-143,SAMN06165540,19272639,,
3946,OYGM01.2755.1_2/11-102,SAMN06165540,19272639,,
3947,ORRC01.23281.1_3/1-121,SAMEA2338676,,,
3948,ORRC01.28593.1_3/63-185,SAMEA2338676,,,
3949,ORQT01.2325.1_6/63-436,SAMEA2338634,,S521,Desulfovibrio_piger__DslPige3
3950,ORQT01.2325.1_10/63-436,SAMEA2338634,,S521,Desulfovibrio_piger__DslPige3
3951,ORQT01.2325.1_11/11-266,SAMEA2338634,,S724,uncultured_bacterium__EF645667
3952,ORQT01.2325.1_7/11-266,SAMEA2338634,,S724,uncultured_bacterium__EF645667
3953,UERF01.111.1_23/64-437,SAMN06115477,,S9,Bilophila_wadsworthia__BilWads6
3954,UERF01.111.1_22/11-266,SAMN06115477,,S17,Bilophila_sp._4_1_30__BilSpec3
3955,OVFW01.1745.1_3/11-266,SAMN06016413,,S63,Bilophila_wadsworthia__BilWads6
3956,OVFW01.1745.1_2/1-238,SAMN06016413,,,
3957,OYLD01.98.1_2/66-439,SAMN06165589,30629079,S9,Bilophila_wadsworthia__BilWads6
3958,OYLD01.98.1_1/11-231,SAMN06165589,30629079,,
3959,OVZW01.609.1_12/64-437,SAMEA3708576,,S9,Bilophila_wadsworthia__BilWads6
3960,OVZW01.609.1_13/11-266,SAMEA3708576,,S63,Bilophila_wadsworthia__BilWads6
3961,CAADYM01.335.1_3/26-290,SAMEA5279427,SRP056480|IT8,S1381,Moorella_thermoacetica_Y72_copy_2__MooTher5
3962,ORSL01.4465.1_6/63-436,SAMEA2338664,,S526,Desulfovibrio_piger__DslPige3
3963,ORSL01.4465.1_7/11-266,SAMEA2338664,,S1060,Desulfovibrio_piger__DslPige3
3964,UMAC01.27155.1_1/1-189,SAMEA4835904,,,
3965,UMAC01.50880.1_1/52-164,SAMEA4835904,,,
3966,OQDH01.19080.1_1/11-103,SAMD00036319,,,
3967,QUME01.12.1_31/485-748,SAMN09736730,,S1620,Moorella_thermoacetica_Y72_copy_2__MooTher5
3968,OQFR01.57534.1_2/1-93,SAMD00036216,,,
3969,OQFR01.57534.1_1/11-87,SAMD00036216,,S1621,Bilophila_sp._4_1_30__BilSpec3
3970,OWRT01.9388.1_2/63-436,SAMEA4378290,,S323,Desulfovibrio_piger__DslPige3
3971,OWRT01.6402.1_5/64-437,SAMEA4378290,,S9,Bilophila_wadsworthia__BilWads6
3972,OWRT01.6402.1_6/11-266,SAMEA4378290,,S63,Bilophila_wadsworthia__BilWads6
3973,OWRT01.9388.1_1/11-160,SAMEA4378290,,,
3974,OWRT01.35758.1_2/1-115,SAMEA4378290,,,
3975,ORTD01.11808.1_3/1-113,SAMEA2338793,,,
3976,QWCN01.1636.1_23/64-437,SAMN09866707,,S9,Bilophila_wadsworthia__BilWads6
3977,QWCN01.1636.1_22/11-266,SAMN09866707,,S17,Bilophila_sp._4_1_30__BilSpec3
3978,UALN01.24894.1_1/1-229,SAMN06164626,14175675,S944,Bilophila_wadsworthia__BilWads6
3979,OPMG01.7634.1_3/39-300,SAMEA2042616,,S1529,Moorella_thermoacetica_Y72_copy_2__MooTher5
3980,QFCE01.200.1_12/64-437,SAMN09062252,,S9,Bilophila_wadsworthia__BilWads6
3981,QFCE01.200.1_13/11-266,SAMN09062252,,S17,Bilophila_sp._4_1_30__BilSpec3
3982,ULSA01.24414.1_2/1-246,SAMEA4835697,,,
3983,UERI01.635.1_20/64-437,SAMN06115528,,S9,Bilophila_wadsworthia__BilWads6
3984,UERI01.635.1_19/11-266,SAMN06115528,,S63,Bilophila_wadsworthia__BilWads6
3985,ULPH01.21657.1_1/11-266,SAMEA4835623,,S251,Desulfovibrio_piger__DslPige3
3986,ULPH01.38634.1_1/42-292,SAMEA4835623,,S1191,Desulfovibrio_piger__DslPige3
3987,ORJM01.5354.1_1/9-264,SAMN04329857,,S82,Bilophila_sp._4_1_30__BilSpec3
3988,ORJM01.9250.1_1/64-317,SAMN04329857,,S201,Bilophila_sp._4_1_30__BilSpec3
3989,ORJM01.11884.1_1/1-259,SAMN04329857,,S1622,Bilophila_wadsworthia__BilWads6
3990,ORUL01.9406.1_2/11-266,SAMEA2338792,,S1561,Bilophila_wadsworthia__BilWads6
3991,ORUL01.9406.1_3/1-212,SAMEA2338792,,S444,Bilophila_wadsworthia__BilWads6
3992,OYXK01.23823.1_2/14-252,SAMN06164905,19517140,S414,Bilophila_sp._4_1_30__BilSpec3
3993,OWBV01.380.1_15/64-437,SAMEA3708481,,S9,Bilophila_wadsworthia__BilWads6
3994,OWBV01.380.1_14/1-253,SAMEA3708481,,S63,Bilophila_wadsworthia__BilWads6
3995,OYNF01.1026.1_2/64-437,SAMN06165514,18628150,S9,Bilophila_wadsworthia__BilWads6
3996,OYNF01.1728.1_1/54-406,SAMN06165514,18628150,S1359,Anaerobic_bacterium_sk.prop8__Bv2Prop2
3997,OYNF01.1026.1_1/11-266,SAMN06165514,18628150,S63,Bilophila_wadsworthia__BilWads6
3998,OYNF01.1728.1_2/6-240,SAMN06165514,18628150,S892,Desulfitibacter_alkalitolerans__DfiAlka2
3999,OYNF01.6667.1_1/76-289,SAMN06165514,18628150,S1623,Moorella_thermoacetica_Y72_copy_2__MooTher5
4000,OPCW01.7977.1_4/1-244,SAMEA2042660,,,
4001,OPCW01.7977.1_3/11-133,SAMEA2042660,,S840,Desulfovibrio_piger__DslPige3
4002,OPCW01.46830.1_1/63-166,SAMEA2042660,,,
4003,OVGL01.16484.1_1/64-394,SAMN06016333,,,
4004,OVGL01.12375.1_1/1-249,SAMN06016333,,S83,Bilophila_wadsworthia__BilWads6
4005,OVTC01.1267.1_5/63-436,SAMN06016351,,S490,Desulfovibrio_piger__DslPige3
4006,OVTC01.1267.1_9/63-436,SAMN06016351,,S490,Desulfovibrio_piger__DslPige3
4007,OVTC01.1267.1_10/11-266,SAMN06016351,,S844,uncultured_bacterium__EF645667
4008,OVTC01.1267.1_6/11-266,SAMN06016351,,S844,uncultured_bacterium__EF645667
4009,OYRQ01.513.1_1/3-279,SAMN06165414,12542142,,
4010,OYRQ01.513.1_2/34-188,SAMN06165414,12542142,S1624,Bilophila_sp._4_1_30__BilSpec3
4011,UPNF01.49190.1_1/1-75,SAMEA2737828,,,
4012,UPNF01.41010.1_2/1-117,SAMEA2737828,,S1625,Bilophila_sp._4_1_30__BilSpec3
4013,UPFP01.1770.1_5/64-437,SAMEA2737697,,S9,Bilophila_wadsworthia__BilWads6
4014,UPFP01.1770.1_6/11-266,SAMEA2737697,,S63,Bilophila_wadsworthia__BilWads6
4015,OWBZ01.587.1_12/64-437,SAMEA3708666,,S9,Bilophila_wadsworthia__BilWads6
4016,OWBZ01.17.1_32/63-436,SAMEA3708666,,S351,uncultured_bacterium__EF645667
4017,OWBZ01.587.1_13/11-266,SAMEA3708666,,S63,Bilophila_wadsworthia__BilWads6
4018,OWBZ01.17.1_33/11-266,SAMEA3708666,,S1330,uncultured_bacterium__EF645667
4019,OWBZ01.66600.1_1/11-206,SAMEA3708666,,,
4020,OWBZ01.42189.1_1/3-172,SAMEA3708666,,S138,Gordonibacter_pamelaeae__GrdPame5
4021,OWBZ01.42189.1_2/5-134,SAMEA3708666,,,
4022,QUGN01.5.1_179/583-835,SAMN09734390,,S1465,Moorella_thermoacetica_Y72_copy_2__MooTher5
4023,OROL01.90667.1_2/2-131,SAMEA2338750,,,
4024,OVXZ01.1795.1_12/64-437,SAMEA3708487,,S9,Bilophila_wadsworthia__BilWads6
4025,OVXZ01.1795.1_13/11-266,SAMEA3708487,,S63,Bilophila_wadsworthia__BilWads6
4026,CAJLAU01.45.1_13/63-436,SAMEA7847787,ERP004605|V1.FI02,S903,Desulfovibrio_vulgaris__DQ826729
4027,CAJLAU01.45.1_14/11-266,SAMEA7847787,ERP004605|V1.FI02,S851,Bilophila_wadsworthia__BilWads6
4028,UZJZ01.1514.1_8/64-437,SAMN00715235,,S9,Bilophila_wadsworthia__BilWads6
4029,UZJZ01.1514.1_7/11-266,SAMN00715235,,S17,Bilophila_sp._4_1_30__BilSpec3
4030,OZXJ01.3909.1_3/63-436,SAMN06165064,40572400,S552,Desulfovibrio_piger__DslPige3
4031,OZXJ01.3909.1_4/11-266,SAMN06165064,40572400,S582,Desulfovibrio_piger__DslPige3
4032,ORTH01.40901.1_2/51-196,SAMEA2338826,,S1626,Gordonibacter_pamelaeae__GrdPame5
4033,ORTH01.37736.1_1/3-151,SAMEA2338826,,,
4034,ORTH01.55381.1_2/11-122,SAMEA2338826,,S1627,uncultured_bacterium__EF645667
4035,ORTH01.37736.1_2/3-92,SAMEA2338826,,,
4036,ORTH01.16.1_108/40-291,SAMEA2338826,,S1025,Moorella_thermoacetica_Y72_copy_2__MooTher5
4037,USWM01.26546.1_1/42-318,SAMN06112042,,,
4038,USWM01.9892.1_3/1-238,SAMN06112042,,,
4039,UZTC01.28481.1_2/1-307,SAMN00792069,,S816,Desulfovibrio_piger__DslPige3
4040,UZTC01.1544.1_14/1-126,SAMN00792069,,,
4041,UZTC01.7577.1_5/1-126,SAMN00792069,,,
4042,UZTC01.4103.1_1/1-108,SAMN00792069,,,
4043,UZTC01.11163.1_1/63-146,SAMN00792069,,,
4044,UZTC01.7577.1_1/63-146,SAMN00792069,,,
4045,UZTC01.28481.1_1/11-79,SAMN00792069,,,
4046,UPCR01.6790.1_2/11-266,SAMEA2737714,,S775,uncultured_bacterium__EF645667
4047,UPCR01.9514.1_2/65-260,SAMEA2737714,,,
4048,UPCR01.9514.1_1/1-94,SAMEA2737714,,,
4049,JAHZAA01.8.1_28/63-436,SAMN19224818,,S1318,Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358
4050,JAHZAA01.8.1_29/11-266,SAMN19224818,,S507,Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358
4051,USXK01.34106.1_1/1-231,SAMN06112017,,,
4052,USXK01.37778.1_1/1-163,SAMN06112017,,,
4053,USXK01.34106.1_2/11-93,SAMN06112017,,,
4054,USXK01.65192.1_2/1-82,SAMN06112017,,,
4055,USWN01.28933.1_1/51-424,SAMN06111962,,S9,Bilophila_wadsworthia__BilWads6
4056,USWN01.44477.1_1/1-247,SAMN06111962,,,
4057,UZST01.1838.1_7/64-437,SAMN00792081,,S9,Bilophila_wadsworthia__BilWads6
4058,UZST01.1838.1_6/11-266,SAMN00792081,,S63,Bilophila_wadsworthia__BilWads6
4059,ORMV01.18595.1_1/1-121,SAMEA2338778,,,
4060,ORMV01.45773.1_2/11-103,SAMEA2338778,,,
4061,ORMV01.45773.1_1/2-119,SAMEA2338778,,,
4062,UZVQ01.3876.1_3/64-437,SAMN00993242,,S9,Bilophila_wadsworthia__BilWads6
4063,UZVQ01.3876.1_4/11-266,SAMN00993242,,S63,Bilophila_wadsworthia__BilWads6
4064,OYNA01.254.1_2/100-473,SAMN06165515,18706034,S1107,Bilophila_wadsworthia__BilWads6
4065,OYNA01.254.1_1/11-266,SAMN06165515,18706034,S1284,Bilophila_wadsworthia__BilWads6
4066,ULXY01.54974.1_1/1-159,SAMEA4835851,,,
4067,ULXY01.53254.1_2/11-157,SAMEA4835851,,,
4068,ULXY01.23412.1_2/1-145,SAMEA4835851,,,
4069,ULXY01.23412.1_1/11-99,SAMEA4835851,,,
4070,UZTP01.5043.1_3/64-437,SAMN00792090,,S202,Bilophila_sp._4_1_30__BilSpec3
4071,UZTP01.5043.1_4/11-266,SAMN00792090,,S63,Bilophila_wadsworthia__BilWads6
4072,ORNT01.18541.1_1/63-385,SAMEA2338729,,,
4073,CAAEUZ01.115.1_6/26-290,SAMEA5279161,SRP056480|IT8,S1396,Archaeoglobus_sulfaticallidus__ArgSulfa
4074,OYPR01.168.1_3/65-438,SAMN06165494,17437941,S235,Desulfovibrio_piger__DslPige3
4075,OYPR01.168.1_2/11-266,SAMN06165494,17437941,S236,Desulfovibrio_piger__DslPige3
4076,OYPR01.1337.1_1/52-283,SAMN06165494,17437941,,
4077,OYPR01.2534.1_1/1-146,SAMN06165494,17437941,,
4078,USVU01.43917.1_1/1-239,SAMN06111930,,S1631,Bilophila_wadsworthia__BilWads6
4079,USVU01.55824.1_1/9-147,SAMN06111930,,,
4080,USVU01.11532.1_3/64-147,SAMN06111930,,,
4081,CAJJMA01.49.1_14/41-298,SAMEA7846718,,S1632,Archaeoglobus_sulfaticallidus__ArgSulfa
4082,UAOC01.50186.1_1/9-132,SAMN06164885,19383868,,
4083,UAOC01.56838.1_1/1-96,SAMN06164885,19383868,S1633,Desulfovibrio_simplex__DslSimpl
4084,ORSD01.8479.1_2/62-435,SAMEA2338665,,S447,uncultured_bacterium__EF645667
4085,ORSD01.8479.1_1/11-266,SAMEA2338665,,S857,uncultured_bacterium__EF645667
4086,CAJKRR01.24.1_3/589-833,SAMEA7846427,,S1634,Moorella_thermoacetica_Y72_copy_2__MooTher5
4087,OWFA01.471.1_15/63-436,SAMEA3708492,,S588,Desulfovibrio_piger__DslPige3
4088,OVTY01.351.1_27/63-437,SAMN06016340,,S968,Desulfovibrio_vulgaris__DQ826729
4089,OVTY01.351.1_26/11-266,SAMN06016340,,S1342,Bilophila_wadsworthia__BilWads6
4090,OVTY01.44843.1_1/51-301,SAMN06016340,,,
4091,OVTY01.77164.1_2/2-140,SAMN06016340,,,
4092,OVTY01.77347.1_1/2-140,SAMN06016340,,,
4093,ORTY01.11119.1_1/64-386,SAMEA2338857,,S203,Bilophila_sp._4_1_30__BilSpec3
4094,ORTY01.2902.1_2/11-266,SAMEA2338857,,S851,Bilophila_wadsworthia__BilWads6
4095,ORTY01.56301.1_1/51-315,SAMEA2338857,,,
4096,ORTY01.2902.1_1/1-227,SAMEA2338857,,S903,Desulfovibrio_vulgaris__DQ826729
4097,ORTY01.78138.1_1/11-160,SAMEA2338857,,,
4098,ORTY01.59812.1_1/11-160,SAMEA2338857,,,
4099,ORTY01.76057.1_1/1-124,SAMEA2338857,,,
4100,ORTY01.59812.1_2/1-126,SAMEA2338857,,,
4101,ORTY01.80466.1_2/1-126,SAMEA2338857,,,
4102,ORTY01.80466.1_1/11-75,SAMEA2338857,,,
4103,ORBT01.130855.1_1/6-181,SAMN04158623,,,
4104,CABUEE01.192.1_2/63-434,SAMEA5853425,,S972,Bilophila_wadsworthia__BilWads6
4105,CABUEE01.340.1_1/11-266,SAMEA5853425,,S1361,Bilophila_wadsworthia__BilWads6
4106,USXU01.1048.1_12/64-437,SAMN06111933,,S9,Bilophila_wadsworthia__BilWads6
4107,USXU01.1048.1_13/11-266,SAMN06111933,,S63,Bilophila_wadsworthia__BilWads6
4108,UZJF01.10810.1_3/2-334,SAMN00791909,,S445,Bilophila_sp._4_1_30__BilSpec3
4109,UZJF01.10810.1_2/11-266,SAMN00791909,,S63,Bilophila_wadsworthia__BilWads6
4110,UMKN01.14976.1_1/2-102,SAMEA4836177,,,
4111,ORMI01.37480.1_1/1-85,SAMEA2531402,,,
4112,UEOY01.9863.1_1/1-354,SAMN06115427,,S415,Bilophila_sp._4_1_30__BilSpec3
4113,UEOY01.9863.1_2/11-264,SAMN06115427,,S84,Bilophila_wadsworthia__BilWads6
4114,OYOA01.1563.1_2/2-86,SAMN06165660,60148502,,
4115,OYRN01.1542.1_2/63-436,SAMN06165498,17675569,S235,Desulfovibrio_piger__DslPige3
4116,OYRN01.1811.1_2/64-437,SAMN06165498,17675569,S9,Bilophila_wadsworthia__BilWads6
4117,OYRN01.1542.1_1/11-172,SAMN06165498,17675569,,
4118,OYRN01.1811.1_1/11-160,SAMN06165498,17675569,,
4119,OYRN01.5341.1_1/1-95,SAMN06165498,17675569,,
4120,OYRN01.4618.1_2/2-99,SAMN06165498,17675569,,
4121,VOFD01.1381.1_10/65-438,SAMN12384723,,S318,Desulfovibrio_piger__DslPige3
4122,VOFD01.1381.1_15/65-438,SAMN12384723,,S587,Desulfovibrio_piger__DslPige3
4123,VOFD01.1381.1_11/11-266,SAMN12384723,,S251,Desulfovibrio_piger__DslPige3
4124,VOFD01.1381.1_16/11-266,SAMN12384723,,S714,uncultured_bacterium__EF645667
4125,ULQW01.79312.1_1/1-122,SAMEA4835666,,,
4126,ULQW01.77744.1_2/11-148,SAMEA4835666,,,
4127,ULQW01.30697.1_1/63-142,SAMEA4835666,,,
4128,ULQW01.62281.1_2/63-142,SAMEA4835666,,,
4129,UMHT01.2989.1_5/64-437,SAMEA4836105,,S9,Bilophila_wadsworthia__BilWads6
4130,UMHT01.2989.1_6/11-266,SAMEA4836105,,S63,Bilophila_wadsworthia__BilWads6
4131,OYGP01.1967.1_1/1-212,SAMN06165359,10650433,S1635,Bilophila_wadsworthia__BilWads6
4132,OYGP01.884.1_1/4-143,SAMN06165359,10650433,,
4133,ORUM01.787.1_15/64-437,SAMEA2338831,,S9,Bilophila_wadsworthia__BilWads6
4134,ORUM01.787.1_14/11-266,SAMEA2338831,,S63,Bilophila_wadsworthia__BilWads6
4135,OUQH01.2542.1_8/52-400,SAMN05194711,,S449,Gordonibacter_pamelaeae__GrdPame5
4136,OUQH01.2542.1_9/2-230,SAMN05194711,,,
4137,OUQH01.61344.1_1/1-125,SAMN05194711,,,
4138,OUQH01.79066.1_2/1-160,SAMN05194711,,,
4139,ULQD01.22563.1_1/1-233,SAMEA4835646,,S424,Desulfitibacter_alkalitolerans__DfiAlka2
4140,ULQD01.22839.1_1/1-187,SAMEA4835646,,,
4141,ULQD01.17546.1_1/63-178,SAMEA4835646,,S1260,Desulfovibrio_piger__DslPige3
4142,ULTS01.37260.1_1/1-322,SAMEA4835741,,S490,Desulfovibrio_piger__DslPige3
4143,UYDT01.11976.1_2/64-437,SAMEA2156032,,S204,uncultured_bacterium__EF645667
4144,UYDT01.11650.1_3/11-266,SAMEA2156032,,S838,Desulfovibrio_piger__DslPige4
4145,UYDT01.11976.1_3/11-160,SAMEA2156032,,,
4146,USVL01.4325.1_4/64-437,SAMN06112034,,S205,Bilophila_sp._4_1_30__BilSpec3
4147,USVL01.4325.1_3/11-266,SAMN06112034,,S63,Bilophila_wadsworthia__BilWads6
4148,USVL01.50272.1_1/1-198,SAMN06112034,,S1636,Desulfovibrio_piger__DslPige3
4149,USVL01.73443.1_1/1-101,SAMN06112034,,,
4150,OQDT01.10420.1_3/11-266,SAMD00036337,,S85,Bilophila_wadsworthia__BilWads6
4151,OQDT01.10420.1_4/1-130,SAMD00036337,,S1637,Bilophila_sp._4_1_30__BilSpec3
4152,ORIC01.113687.1_1/2-167,SAMN04329767,,S1638,Anaerobic_bacterium_sk.prop8__Bv2Prop2
4153,OVME01.1277.1_10/64-437,SAMN06016336,,S9,Bilophila_wadsworthia__BilWads6
4154,OVME01.1277.1_9/11-266,SAMN06016336,,S63,Bilophila_wadsworthia__BilWads6
4155,UMJY01.55548.1_2/1-355,SAMEA4836161,,,
4156,UMJY01.18050.1_3/1-123,SAMEA4836161,,,
4157,UMJY01.55548.1_1/11-118,SAMEA4836161,,,
4158,UMJY01.7406.1_10/27-293,SAMEA4836161,,S918,Moorella_thermoacetica_Y72_copy_2__MooTher5
4159,UXTX01.19554.1_1/119-469,SAMEA2154516,,S394,Desulfovibrio_piger__DslPige3
4160,ULWW01.46547.1_2/1-352,SAMEA4835823,,S817,Desulfovibrio_piger__DslPige3
4161,ULWW01.17597.1_1/2-77,SAMEA4835823,,,
4162,OQPP01.20025.1_1/64-390,SAMN02712135,B,,
4163,OYUB01.3013.1_2/1-205,SAMN06165412,12542142,,
4164,OYUB01.3013.1_1/11-102,SAMN06165412,12542142,,
4165,OYRY01.173.1_1/64-437,SAMN06165716,72111792,S9,Bilophila_wadsworthia__BilWads6
4166,OYRY01.173.1_2/11-266,SAMN06165716,72111792,S17,Bilophila_sp._4_1_30__BilSpec3
4167,OVTJ01.17173.1_2/11-266,SAMN06016423,,S86,Bilophila_sp._4_1_30__BilSpec3
4168,OVTJ01.17173.1_3/1-125,SAMN06016423,,,
4169,UPRP01.15111.1_1/26-161,SAMEA2737788,,S473,Bilophila_wadsworthia__BilWads6
4170,UPRP01.81443.1_2/2-141,SAMEA2737788,,,
4171,UPRP01.84938.1_1/1-95,SAMEA2737788,,,
4172,OWDO01.51729.1_1/11-212,SAMEA3708568,,S87,Bilophila_sp._4_1_30__BilSpec3
4173,OWDO01.44107.1_1/1-236,SAMEA3708568,,,
4174,OWDO01.59255.1_1/89-193,SAMEA3708568,,,
4175,CAAECV01.119.1_11/63-436,SAMEA5279606,SRP056480|IT8,S903,Desulfovibrio_vulgaris__DQ826729
4176,CAAECV01.119.1_10/11-266,SAMEA5279606,SRP056480|IT8,S851,Bilophila_wadsworthia__BilWads6
4177,ORCL01.17092.1_1/64-252,SAMN06115466,,S1640,Bilophila_wadsworthia__BilWads6
4178,ORCN01.486.1_11/64-437,SAMN06115395,,S9,Bilophila_wadsworthia__BilWads6
4179,ORCN01.1764.1_1/1-362,SAMN06115395,,S447,uncultured_bacterium__EF645667
4180,ORCN01.486.1_12/11-266,SAMN06115395,,S17,Bilophila_sp._4_1_30__BilSpec3
4181,ORCN01.1764.1_2/11-266,SAMN06115395,,S363,uncultured_bacterium__EF645667
4182,OYPI01.118.1_2/64-437,SAMN06165587,30629079,S9,Bilophila_wadsworthia__BilWads6
4183,OYPI01.118.1_1/11-173,SAMN06165587,30629079,,
4184,OYPI01.711.1_1/1-91,SAMN06165587,30629079,,
